StockNo,Date,Open,High,Low,Close,PriceDifference,RiseOrNot
6183,0104/9/8,23.5,23.9,23.5,23.85,0,0
6183,0104/9/9,23.65,24.2,23.65,23.9,0.05,1
6183,0104/9/10,24,24.15,23.9,24.15,0.25,1
6183,0104/9/11,24.1,24.25,24.05,24.25,0.1,1
6183,0104/9/14,24.25,24.3,24.1,24.3,0.05,1
6183,0104/9/15,24.15,24.5,24.15,24.5,0.2,1
6183,0104/9/16,24.25,24.65,24.25,24.5,0,0
6183,0104/9/17,24.55,24.75,24.55,24.7,0.2,1
6183,0104/9/18,24.45,24.75,24.45,24.75,0.05,1
6183,0104/9/21,24.65,24.65,24.55,24.55,-0.2,0
6183,0104/9/22,24.6,24.75,24.55,24.75,0.2,1
6183,0104/9/23,24.55,24.6,24.4,24.6,-0.15,0
6183,0104/9/24,24.4,24.75,24.4,24.75,0.15,1
6183,0104/9/25,25.35,25.35,24.6,24.85,0.1,1
6183,0104/9/30,24.55,24.85,24.5,24.85,0,0
6183,0104/10/6,25.5,25.8,25.15,25.6,0.1,1
6183,0104/10/7,25.6,25.6,25.45,25.5,-0.1,0
6183,0104/10/8,25.2,25.45,25,25.1,-0.4,0
6183,0104/10/12,25.2,25.2,25,25,-0.1,0
6183,0104/10/13,25,25,25,25,0,0
6183,0104/10/14,25,25.1,25,25.1,0.1,1
6183,0104/10/15,25.4,25.5,25.2,25.4,0.3,1
6183,0104/10/16,26,26,25.45,25.5,0.1,1
6183,0104/10/19,26,26,25.5,25.5,0,0
6183,0104/10/20,25.4,25.5,25,25.35,-0.15,0
6183,0104/10/21,25.15,25.55,25.1,25.2,-0.15,0
6183,0104/10/22,25.5,25.6,25.2,25.2,0,0
6183,0104/10/23,25.2,25.2,25.2,25.2,0,0
6183,0104/10/26,25.2,26.3,25.2,25.6,0.4,1
6183,0104/10/27,26.15,26.45,25.6,26,0.4,1
6183,0104/10/28,25.65,25.95,25.65,25.75,-0.25,0
6183,0104/10/29,25.8,26,25.5,25.55,-0.2,0
6183,0104/10/30,25.4,25.7,25.4,25.65,0.1,1
6183,0104/11/5,25.95,26.05,25.95,26,0,0
6183,0104/11/6,26,26.1,25.8,26,0,0
6183,0104/11/9,26.1,26.1,25.6,25.65,-0.35,0
6183,0104/11/10,25.55,25.7,25.4,25.7,0.05,1
6183,0104/11/11,25.45,25.5,25.45,25.5,-0.2,0
6183,0104/11/12,25.4,25.5,25.4,25.5,0,0
6183,0104/11/13,25.5,25.6,25.45,25.45,-0.05,0
6183,0104/11/16,25.45,25.55,25.45,25.55,0.1,1
6183,0104/11/17,25.55,25.6,25.55,25.55,0,0
6183,0104/11/18,25.55,25.9,25.45,25.9,0.35,1
6183,0104/11/19,25.9,25.9,25.45,25.75,-0.15,0
6183,0104/11/20,25.85,26,25.85,26,0.25,1
6183,0104/11/23,25.95,26.05,25.95,26.05,0.05,1
6183,0104/11/24,26,26.05,25.8,26,-0.05,0
6183,0104/11/25,26.35,26.4,25.9,26,0,0
6183,0104/11/26,25.9,26.2,25.9,26.1,0.1,1
6183,0104/11/27,26,26.2,26,26.2,0.1,1
6183,0104/11/30,26.2,26.2,25.6,26,-0.2,0
6183,0104/12/4,26,26.8,26,26.55,0.15,1
6183,0104/12/7,26.3,26.5,26.3,26.5,-0.05,0
6183,0104/12/8,26.05,26.35,26.05,26.35,-0.15,0
6183,0104/12/9,26.5,26.5,25.9,26.15,-0.2,0
6183,0104/12/10,26.15,26.15,25.7,25.7,-0.45,0
6183,0104/12/11,25.8,25.85,25.4,25.7,0,0
6183,0104/12/14,25.7,25.9,25.45,25.9,0.2,1
6183,0104/12/15,25.6,25.9,25.6,25.8,-0.1,0
6183,0104/12/16,25.85,26,25.7,25.7,-0.1,0
6183,0104/12/17,26,26,25.8,25.8,0.1,1
6183,0104/12/18,25.8,26,25.8,26,0.2,1
6183,0104/12/21,25.9,26.35,25.9,26.05,0.05,1
6183,0104/12/22,25.95,26.25,25.85,25.85,-0.2,0
6183,0104/12/23,25.85,26.1,25.8,25.9,0.05,1
6183,0104/12/24,26,26,25.85,25.95,0.05,1
6183,0104/12/25,25.95,26.05,25.95,26,0.05,1
6183,0104/12/28,26,26,25.9,25.95,-0.05,0
6183,0104/12/29,26,26,25.9,25.9,-0.05,0
6183,0104/12/30,25.9,26,25.85,25.9,0,0
6183,0104/12/31,25.9,26.2,25.9,26.15,0.25,1
6183,0105/1/7,26.05,26.05,25.5,25.5,-0.35,0
6183,0105/1/7,26.05,26.05,25.5,25.5,-0.35,0
6183,0105/1/8,25.5,25.85,25.5,25.85,0.35,1
6183,0105/1/8,25.5,25.85,25.5,25.85,0.35,1
6183,0105/1/11,25.25,25.65,25.25,25.4,-0.45,0
6183,0105/1/11,25.25,25.65,25.25,25.4,-0.45,0
6183,0105/1/12,25.5,25.5,25.1,25.1,-0.3,0
6183,0105/1/12,25.5,25.5,25.1,25.1,-0.3,0
6183,0105/1/13,25.15,25.4,25.15,25.4,0.3,1
6183,0105/1/13,25.15,25.4,25.15,25.4,0.3,1
6183,0105/1/14,25.2,25.4,24.75,24.75,-0.65,0
6183,0105/1/14,25.2,25.4,24.75,24.75,-0.65,0
6183,0105/1/15,24.8,25.2,24.8,25.2,0.45,1
6183,0105/1/15,24.8,25.2,24.8,25.2,0.45,1
6183,0105/1/18,24.7,25.1,24.7,25,-0.2,0
6183,0105/1/18,24.7,25.1,24.7,25,-0.2,0
6183,0105/1/19,24.95,25.2,24.9,25.2,0.2,1
6183,0105/1/19,24.95,25.2,24.9,25.2,0.2,1
6183,0105/1/20,25.15,25.15,24.75,24.75,-0.45,0
6183,0105/1/20,25.15,25.15,24.75,24.75,-0.45,0
6183,0105/1/21,24.9,25,24.9,24.95,0.2,1
6183,0105/1/21,24.9,25,24.9,24.95,0.2,1
6183,0105/1/22,25,25,24.7,24.7,-0.25,0
6183,0105/1/22,25,25,24.7,24.7,-0.25,0
6183,0105/1/25,24.7,25.55,24.7,25.55,0.85,1
6183,0105/1/25,24.7,25.55,24.7,25.55,0.85,1
6183,0105/1/26,25,25.35,25,25.35,-0.2,0
6183,0105/1/26,25,25.35,25,25.35,-0.2,0
6183,0105/1/27,25.35,25.35,24.85,25.3,-0.05,0
6183,0105/1/27,25.35,25.35,24.85,25.3,-0.05,0
6183,0105/1/28,25.5,25.5,25.1,25.45,0.15,1
6183,0105/1/28,25.5,25.5,25.1,25.45,0.15,1
6183,0105/1/29,25.5,25.5,25.2,25.3,-0.15,0
6183,0105/1/29,25.5,25.5,25.2,25.3,-0.15,0
6183,0105/1/30,25.3,25.3,25.3,25.3,0,0
6183,0105/1/30,25.3,25.3,25.3,25.3,0,0
6183,0105/2/15,25.3,25.4,25.15,25.3,0.35,1
6183,0105/2/16,24.4,25.2,24.4,25.05,-0.25,0
6183,0105/2/17,25.1,25.35,25.1,25.3,0.25,1
6183,0105/2/18,25.4,25.5,25.4,25.5,0.2,1
6183,0105/2/19,25.35,25.5,25.35,25.45,-0.05,0
6183,0105/2/22,25.7,25.75,25.7,25.7,0.25,1
6183,0105/2/23,25.9,26,25.9,26,0.3,1
6183,0105/2/24,26,26,25.75,26,0,0
6183,0105/2/25,26,26,25.8,25.8,-0.2,0
6183,0105/2/26,25.9,26,25.85,26,0.2,1
6183,0105/3/4,25.95,26.1,25.9,26.1,0,0
6183,0105/3/7,26.15,26.2,26,26.2,0.1,1
6183,0105/3/8,26.2,26.2,26,26,-0.2,0
6183,0105/3/9,26,26.05,25.9,26.05,0.05,1
6183,0105/3/10,26,26.15,25.95,26.15,0.1,1
6183,0105/3/11,26,26.1,26,26,-0.15,0
6183,0105/3/14,26,26.25,26,26.2,0.2,1
6183,0105/3/15,26.35,26.4,26.05,26.1,-0.1,0
6183,0105/3/16,26.2,26.25,26.2,26.2,0.1,1
6183,0105/3/17,26.25,26.45,26.25,26.3,0.1,1
6183,0105/3/18,26.4,26.4,26.2,26.4,0.1,1
6183,0105/3/21,26.4,26.4,26.2,26.2,-0.2,0
6183,0105/3/22,26.2,26.2,26.2,26.2,0,0
6183,0105/3/23,26.25,26.35,26.15,26.3,0.1,1
6183,0105/3/24,26.2,26.3,26.2,26.2,-0.1,0
6183,0105/3/25,26.2,26.2,26.15,26.15,-0.05,0
6183,0105/3/28,26.2,26.2,26.15,26.15,0,0
6183,0105/3/29,26.15,26.85,26.1,26.15,0,0
6183,0105/3/30,26.15,26.15,26.15,26.15,0,0
6183,0105/3/31,26.65,27.5,26.15,26.9,0.75,1
6183,0105/4/8,26.3,26.7,26.3,26.55,-0.1,0
6183,0105/4/11,26.35,26.7,26.35,26.7,0.15,1
6183,0105/4/12,26.4,26.5,26.4,26.45,-0.25,0
6183,0105/4/13,26.45,26.85,26.45,26.85,0.4,1
6183,0105/4/14,26.75,26.85,26.65,26.75,-0.1,0
6183,0105/4/15,26.7,26.85,26.65,26.85,0.1,1
6183,0105/4/18,26.7,26.7,26.5,26.55,-0.3,0
6183,0105/4/19,26.5,26.6,26.45,26.6,0.05,1
6183,0105/4/20,26.6,26.6,26.35,26.4,-0.2,0
6183,0105/4/21,26.2,26.6,26.2,26.55,0.15,1
6183,0105/4/22,26.35,26.5,26.3,26.5,-0.05,0
6183,0105/4/25,26.3,26.3,26.3,26.3,-0.2,0
6183,0105/4/26,26.3,26.35,26.3,26.35,0.05,1
6183,0105/4/27,26.3,26.95,26.3,26.65,0.3,1
6183,0105/4/28,26.3,26.4,26.3,26.4,-0.25,0
6183,0105/4/29,26.35,26.35,26.3,26.3,-0.1,0
6183,0105/5/6,26.1,26.25,26.1,26.2,0,0
6183,0105/5/9,26.15,26.15,26,26,-0.2,0
6183,0105/5/10,26.1,26.2,26,26.2,0.2,1
6183,0105/5/11,26.3,26.3,26.2,26.2,0,0
6183,0105/5/12,26.2,26.5,26.2,26.2,0,0
6183,0105/5/13,26.2,26.25,25.7,26.15,-0.05,0
6183,0105/5/16,26.2,26.25,25.85,25.85,-0.3,0
6183,0105/5/17,25.85,26.6,25.85,26.5,0.65,1
6183,0105/5/18,26.5,26.5,25.85,26.05,-0.45,0
6183,0105/5/19,26.2,26.25,26.1,26.1,0.05,1
6183,0105/5/20,26.5,26.5,26.25,26.25,0.15,1
6183,0105/5/23,26,26.1,26,26.1,-0.15,0
6183,0105/5/24,26.3,26.3,26.1,26.1,0,0
6183,0105/5/25,26.1,26.15,26,26,-0.1,0
6183,0105/5/26,26,26.1,26,26.1,0.1,1
6183,0105/5/27,26.05,26.05,26.05,26.05,-0.05,0
6183,0105/5/30,26.3,26.3,26.15,26.15,0.1,1
6183,0105/5/31,26.2,26.3,26.15,26.2,0.05,1
6183,0105/6/4,26.2,26.2,26.1,26.1,-0.1,0
6183,0105/6/6,26.1,26.4,26.1,26.35,0.25,1
6183,0105/6/7,26.3,26.3,26.2,26.2,-0.15,0
6183,0105/6/8,26.2,26.4,26.15,26.2,0,0
6183,0105/6/13,26.15,26.2,26.1,26.1,-0.1,0
6183,0105/6/14,26.1,26.3,26.1,26.25,0.15,1
6183,0105/6/15,26.1,26.3,26.05,26.05,-0.2,0
6183,0105/6/16,26.05,26.1,26.05,26.05,0,0
6183,0105/6/17,26.4,26.4,26.35,26.35,0.3,1
6183,0105/6/20,26.8,26.8,26.15,26.25,-0.1,0
6183,0105/6/21,26.4,26.4,26.2,26.25,0,0
6183,0105/6/22,26.45,26.45,26.25,26.25,0,0
6183,0105/6/23,26.2,26.3,26.15,26.25,0,0
6183,0105/6/24,26.15,26.15,26.05,26.05,-0.2,0
6183,0105/6/27,26.45,26.45,26.45,26.45,0.4,1
6183,0105/6/28,26.2,26.2,26.2,26.2,-0.25,0
6183,0105/6/29,26.5,26.5,26.2,26.2,0,0
6183,0105/6/30,26.2,26.25,26.15,26.25,0.05,1
6183,0105/7/6,26.25,26.25,26.05,26.1,-0.2,0
6183,0105/7/7,26.4,26.5,26.4,26.4,0.3,1
6183,0105/7/11,26.4,26.4,26.3,26.3,-0.1,0
6183,0105/7/12,26.3,26.35,26.3,26.35,0.05,1
6183,0105/7/13,26.4,26.4,26.25,26.25,-0.1,0
6183,0105/7/14,26.3,26.4,26.25,26.3,0.05,1
6183,0105/7/15,26.3,26.3,26.2,26.2,-0.1,0
6183,0105/7/18,26.45,26.45,26.15,26.3,0.1,1
6183,0105/7/19,26.3,26.3,26.15,26.25,-0.05,0
6183,0105/7/20,26.3,26.3,26.15,26.2,-0.05,0
6183,0105/7/21,26.2,26.4,26.2,26.4,0.2,1
6183,0105/7/22,26.4,26.4,26.25,26.4,0,0
6183,0105/7/25,26.5,26.7,26.4,26.45,0.05,1
6183,0105/7/26,26.5,26.5,26.4,26.4,-0.05,0
6183,0105/7/27,26.7,26.9,26.5,26.8,0.4,1
6183,0105/7/28,26.7,26.7,26.35,26.6,-0.2,0
6183,0105/7/29,26.4,26.7,26.4,26.7,0.1,1
6183,0105/8/4,26.8,26.85,26.65,26.85,0.05,1
6183,0105/8/5,26.85,26.95,26.4,26.7,-0.15,0
6183,0105/8/8,26.85,26.95,26.8,26.9,0.2,1
6183,0105/8/9,27,27,26.55,26.9,0,0
6183,0105/8/10,26.9,26.95,26.6,26.95,0.05,1
6183,0105/8/11,26.75,26.75,26.7,26.75,-0.2,0
6183,0105/8/12,26.7,27.15,26.7,27.15,0.4,1
6183,0105/8/15,27.15,27.8,27.15,27.7,0.55,1
6183,0105/8/16,27.6,27.6,27.2,27.2,-0.5,0
6183,0105/8/17,27.2,27.4,26.95,27.2,0,0
6183,0105/8/18,27,27.8,27,27.3,0.1,1
6183,0105/8/19,27.3,27.4,27.1,27.35,0.05,1
6183,0105/8/22,27,27.25,26.75,27.25,-0.1,0
6183,0105/8/23,27.25,27.3,27.15,27.25,0,0
6183,0105/8/24,27.8,27.8,27.25,27.4,0.15,1
6183,0105/8/25,27.7,27.7,27.35,27.45,0.05,1
6183,0105/8/26,26.25,26.4,26,26.25,X0.00,1
6183,0105/8/29,26.25,26.25,25.9,26.15,-0.1,0
6183,0105/8/30,25.9,26,25.9,26,-0.15,0
6183,0105/8/31,25.8,26,25.8,26,0,0
6183,0105/9/6,26.2,26.2,25.65,25.65,-0.1,0
6183,0105/9/7,25.65,25.65,25.65,25.65,0,0
6183,0105/9/8,25.65,25.65,25.55,25.55,-0.1,0
6183,0105/9/9,25.7,25.75,25.7,25.75,0.2,1
6183,0105/9/10,25.85,25.9,25.8,25.85,0.1,1
6183,0105/9/12,25.9,25.9,25.5,25.75,-0.1,0
6183,0105/9/13,25.6,25.7,25.6,25.7,-0.05,0
6183,0105/9/14,25.8,25.8,25.8,25.8,0.1,1
6183,0105/9/19,25.9,25.95,25.9,25.95,0.15,1
6183,0105/9/20,26,26.2,25.8,25.85,-0.1,0
6183,0105/9/21,26,26.65,25.8,26.6,0.75,1
6183,0105/9/22,26.8,26.8,26.65,26.65,0.05,1
6183,0105/9/23,26.75,26.75,26.55,26.55,-0.1,0
6183,0105/9/26,26.3,26.35,26.1,26.35,-0.2,0
6183,0105/9/29,26.3,26.3,26.2,26.2,-0.15,0
6183,0105/9/30,26.55,26.55,26.5,26.5,0.3,1
6183,0105/10/6,26.05,26.05,26,26,-0.05,0
6183,0105/10/7,26,26.3,25.9,26.3,0.3,1
6183,0105/10/11,26.05,26.3,26.05,26.3,0,0
6183,0105/10/12,26,26.1,25.95,26.1,-0.2,0
6183,0105/10/13,26,26.25,25.95,26.25,0.15,1
6183,0105/10/14,26,26.15,25.95,26.15,-0.1,0
6183,0105/10/17,26,26.2,26,26.2,0.05,1
6183,0105/10/18,26,26.1,26,26.1,-0.1,0
6183,0105/10/19,26.1,26.15,26,26.15,0.05,1
6183,0105/10/20,26.15,26.15,26.05,26.1,-0.05,0
6183,0105/10/21,26.1,26.1,26,26.05,-0.05,0
6183,0105/10/24,26,26,25.95,26,-0.05,0
6183,0105/10/25,26.1,26.1,25.9,26.1,0.1,1
6183,0105/10/26,26.1,26.2,26,26.2,0.1,1
6183,0105/10/27,26.1,26.1,26,26.1,-0.1,0
6183,0105/10/28,26,26.15,25.8,26.15,0.05,1
6183,0105/10/31,25.9,26.15,25.9,26.15,0,0
6183,0105/11/4,26.1,26.1,25.8,25.95,-0.05,0
6183,0105/11/7,25.9,26.1,25.75,25.9,-0.05,0
6183,0105/11/8,25.8,25.8,25.5,25.65,-0.25,0
6183,0105/11/9,25.5,25.8,25.35,25.6,-0.05,0
6183,0105/11/10,26.05,26.05,25.55,25.75,0.15,1
6183,0105/11/11,25.5,25.9,25.5,25.9,0.15,1
6183,0105/11/14,25.9,25.9,25.55,25.55,-0.35,0
6183,0105/11/15,25.55,25.9,25.5,25.9,0.35,1
6183,0105/11/16,25.7,25.85,25.6,25.6,-0.3,0
6183,0105/11/17,26,26,25.2,25.45,-0.15,0
6183,0105/11/18,25.4,25.5,25.3,25.5,0.05,1
6183,0105/11/21,25.4,25.4,25.35,25.4,-0.1,0
6183,0105/11/22,25.3,25.75,25.3,25.75,0.35,1
6183,0105/11/23,25.4,25.7,25.4,25.7,-0.05,0
6183,0105/11/24,25.5,25.6,25,25.6,-0.1,0
6183,0105/11/25,25.3,25.6,25.3,25.6,0,0
6183,0105/11/28,25.5,25.65,25.45,25.45,-0.15,0
6183,0105/11/29,25.5,25.5,25.5,25.5,0.05,1
6183,0105/11/30,25.5,25.6,25.5,25.55,0.05,1
6183,0105/12/6,25.6,25.7,25.3,25.7,0.2,1
6183,0105/12/7,25.55,25.7,25.5,25.7,0,0
6183,0105/12/8,25.65,25.85,25.55,25.65,-0.05,0
6183,0105/12/9,25.65,25.8,25.55,25.8,0.15,1
6183,0105/12/12,25.8,25.8,25.55,25.55,-0.25,0
6183,0105/12/13,25.5,25.6,25.5,25.55,0,0
6183,0105/12/14,25.75,25.75,25.6,25.6,0.05,1
6183,0105/12/15,25.6,25.7,25.55,25.6,0,0
6183,0105/12/16,25.9,25.9,25.6,25.6,0,0
6183,0105/12/19,25.65,25.65,25.55,25.6,0,0
6183,0105/12/20,25.65,25.65,25.6,25.6,0,0
6183,0105/12/21,25.65,25.75,25.6,25.75,0.15,1
6183,0105/12/22,25.8,25.8,25.6,25.6,-0.15,0
6183,0105/12/23,25.65,25.65,25.6,25.65,0.05,1
6183,0105/12/26,25.65,25.65,25.65,25.65,0,0
6183,0105/12/27,25.7,25.75,25.65,25.65,0,0
6183,0105/12/28,25.7,25.7,25.65,25.7,0.05,1
6183,0105/12/29,25.65,25.7,25.65,25.7,0,0
6183,0105/12/30,25.75,25.8,25.65,25.65,-0.05,0
6183,0106/1/6,26,26.25,26,26.25,0.15,1
6183,0106/1/9,26,26.35,26,26.2,-0.05,0
6183,0106/1/10,26.1,26.25,26,26,-0.2,0
6183,0106/1/11,26.1,26.3,26,26.2,0.2,1
6183,0106/1/12,26.1,26.25,26.1,26.2,0,0
6183,0106/1/13,26.2,26.55,26.2,26.25,0.05,1
6183,0106/1/16,26.3,26.5,26.3,26.45,0.2,1
6183,0106/1/17,26.45,26.5,26.45,26.5,0.05,1
6183,0106/1/18,26.45,26.55,26,26.5,0,0
6183,0106/1/19,26.4,26.6,26.4,26.5,0,0
6183,0106/1/20,26.4,26.6,26.35,26.5,0,0
6183,0106/1/23,26.3,26.35,26.2,26.35,-0.15,0
6183,0106/1/24,26.4,26.6,26.35,26.6,0.25,1
6214,0103/1/7,67.9,71.5,67.5,71.5,4.6,1
6214,0103/1/8,72.3,72.7,70.8,71,-0.5,0
6214,0103/1/9,72.9,73.1,70.5,71.5,0.5,1
6214,0103/1/10,73,73,70,70.3,-1.2,0
6214,0103/1/13,70.9,71.1,68,68.8,-1.5,0
6214,0103/1/14,68.4,69.9,68.1,68.4,-0.4,0
6214,0103/1/15,69.1,69.2,67.1,68.2,-0.2,0
6214,0103/1/16,68.2,68.4,66.1,66.6,-1.6,0
6214,0103/1/17,66.6,67.7,66.5,66.9,0.3,1
6214,0103/1/20,67.2,68.5,66.6,67.9,1,1
6214,0103/1/21,67.9,67.9,66.6,66.7,-1.2,0
6214,0103/1/22,67.8,68.7,67.2,67.5,0.8,1
6214,0103/1/23,68.4,68.8,67.2,67.5,0,0
6214,0103/1/24,67.1,67.7,66.5,66.6,-0.9,0
6214,0103/1/27,64.9,65.5,63.1,63.6,-3,0
6214,0103/2/10,64.8,66.6,64.5,66.3,1.7,1
6214,0103/2/11,66,67,65.3,66.4,0.1,1
6214,0103/2/12,65.9,66.7,65.8,66.4,0,0
6214,0103/2/13,65.7,66.4,65.3,65.5,-0.9,0
6214,0103/2/14,66.5,66.7,65.8,65.8,0.3,1
6214,0103/2/17,66.5,69.5,66.5,69.5,3.7,1
6214,0103/2/18,69.8,69.9,67.7,68.1,-1.4,0
6214,0103/2/19,68.7,68.7,67.4,67.5,-0.6,0
6214,0103/2/20,67.5,69.8,67.2,67.2,-0.3,0
6214,0103/2/21,68.2,68.5,67.5,67.6,0.4,1
6214,0103/2/24,68.1,68.7,67.6,68.2,0.6,1
6214,0103/2/25,68.7,71,68.6,70,1.8,1
6214,0103/2/26,70.5,70.6,69.4,69.6,-0.4,0
6214,0103/2/27,69.6,70,67.2,67.8,-1.8,0
6214,0103/3/6,72.4,74.4,71.8,72,0.3,1
6214,0103/3/7,72.4,72.4,67.5,68.2,-3.8,0
6214,0103/3/10,68.9,69.7,68.8,69.2,1,1
6214,0103/3/11,69.8,70.5,68.8,70,0.8,1
6214,0103/3/12,69.6,70,69.1,69.5,-0.5,0
6214,0103/3/13,72,72.5,70.3,70.3,0.8,1
6214,0103/3/14,69.6,71.9,69.2,70.6,0.3,1
6214,0103/3/17,71.4,71.4,69.7,71.1,0.5,1
6214,0103/3/18,71.7,71.9,70.8,70.8,-0.3,0
6214,0103/3/19,70.8,71.5,69.5,70.4,-0.4,0
6214,0103/3/20,70,70.2,68.3,68.9,-1.5,0
6214,0103/3/21,69.5,69.8,67,68.3,-0.6,0
6214,0103/3/24,68.3,70.4,67.6,70.3,2,1
6214,0103/3/25,70.8,72,70.5,70.9,0.6,1
6214,0103/3/26,71.2,71.5,70.6,71,0.1,1
6214,0103/3/27,71.1,75.9,70.8,75.2,4.2,1
6214,0103/3/28,75.3,75.7,70,71,-4.2,0
6214,0103/3/31,71.2,71.8,69.4,71.3,0.3,1
6214,0103/4/7,71,71.9,70.5,71.9,-0.1,0
6214,0103/4/8,72,72.9,71.3,71.8,-0.1,0
6214,0103/4/9,72.7,72.9,72.3,72.8,1,1
6214,0103/4/10,73.2,73.5,71.1,71.5,-1.3,0
6214,0103/4/11,71.2,72.4,69.5,70,-1.5,0
6214,0103/4/14,70.3,70.3,66.1,66.6,-3.4,0
6214,0103/4/15,66.7,67.5,65.8,67.3,0.7,1
6214,0103/4/16,67,68.1,66.8,68.1,0.8,1
6214,0103/4/17,68.1,69.3,68.1,69,0.9,1
6214,0103/4/18,69.3,69.5,67.6,68,-1,0
6214,0103/4/21,67.6,67.9,66.5,66.8,-1.2,0
6214,0103/4/22,66.8,67.9,66.5,67.9,1.1,1
6214,0103/4/23,67.9,68.4,66.7,66.8,-1.1,0
6214,0103/4/24,66.5,67.1,66,66,-0.8,0
6214,0103/4/25,65,65.6,61.4,61.4,-4.6,0
6214,0103/4/28,58.3,60,57.2,59.5,-1.9,0
6214,0103/4/29,59.4,63.3,59.1,62.4,2.9,1
6214,0103/4/30,62.4,62.4,59.5,59.6,-2.8,0
6214,0103/5/7,59.4,61.5,59.4,60.6,1.2,1
6214,0103/5/8,60.9,61.1,60.2,60.7,0.1,1
6214,0103/5/9,60.7,60.7,57.5,57.5,-3.2,0
6214,0103/5/12,57.5,59.1,56.5,57.5,0,0
6214,0103/5/13,58,59,56.4,56.7,-0.8,0
6214,0103/5/14,56.8,57.2,54.3,54.8,-1.9,0
6214,0103/5/15,54.8,55.8,54.5,55.7,0.9,1
6214,0103/5/16,55.7,55.7,54.6,55.2,-0.5,0
6214,0103/5/19,55.2,56,54.9,54.9,-0.3,0
6214,0103/5/20,55,56.8,55,55.6,0.7,1
6214,0103/5/21,55.2,56,54.9,54.9,-0.7,0
6214,0103/5/22,55.1,55.9,54,55.3,0.4,1
6214,0103/5/23,55.8,56.8,55.5,56.1,0.8,1
6214,0103/5/26,56.4,57.2,56.3,56.6,0.5,1
6214,0103/5/27,57,57.8,56.7,57.2,0.6,1
6214,0103/5/28,57.7,57.7,56.6,57.1,-0.1,0
6214,0103/5/29,57.7,59.1,57.3,58.4,1.3,1
6214,0103/5/30,58.8,59.7,58.6,58.8,0.4,1
6214,0103/6/6,59.5,60.3,58.6,58.6,-0.9,0
6214,0103/6/9,58.8,59.7,58.8,59.1,0.5,1
6214,0103/6/10,58.3,58.8,57.6,57.7,-1.4,0
6214,0103/6/11,57.7,59.2,57.7,58.7,1,1
6214,0103/6/12,59.6,60.6,59.1,59.5,0.8,1
6214,0103/6/13,59.3,60.2,59.1,59.5,0,0
6214,0103/6/16,59.8,60.3,59.4,59.4,-0.1,0
6214,0103/6/17,59.4,59.9,59.1,59.1,-0.3,0
6214,0103/6/18,59.1,59.9,58.2,59.1,0,0
6214,0103/6/19,59.9,59.9,59,59.3,0.2,1
6214,0103/6/20,59.3,59.8,58.2,58.2,-1.1,0
6214,0103/6/23,58.2,58.2,55,56,-2.2,0
6214,0103/6/24,56,56.5,55.3,55.9,-0.1,0
6214,0103/6/25,56.3,57.1,55.9,56.3,0.4,1
6214,0103/6/26,57,57.3,56.7,57.1,0.8,1
6214,0103/6/27,57.5,57.6,56.5,56.6,-0.5,0
6214,0103/6/30,57.2,57.2,56.6,57.2,0.6,1
6214,0103/7/4,57.6,57.9,57.2,57.4,0,0
6214,0103/7/7,57.7,57.9,56.6,56.6,-0.8,0
6214,0103/7/8,56.5,57.2,56.5,57,0.4,1
6214,0103/7/9,57,57.3,56,56.5,-0.5,0
6214,0103/7/10,54.5,55.4,54.2,54.7,X0.00,1
6214,0103/7/11,54.3,54.5,52.2,52.7,-2,0
6214,0103/7/14,52.5,54.3,52,53.3,0.6,1
6214,0103/7/15,53.1,53.7,52.6,52.8,-0.5,0
6214,0103/7/16,52.8,52.8,51.9,52,-0.8,0
6214,0103/7/17,51.5,52,51.5,51.7,-0.3,0
6214,0103/7/18,51.1,52.3,51.1,51.6,-0.1,0
6214,0103/7/21,51.6,52.1,50.6,50.6,-1,0
6214,0103/7/22,50.2,50.8,50.2,50.4,-0.2,0
6214,0103/7/24,50.6,51.5,50.3,50.8,0.4,1
6214,0103/7/25,50.8,51.1,50.1,50.4,-0.4,0
6214,0103/7/28,50.8,51.8,50.6,51.2,0.8,1
6214,0103/7/29,51.7,51.7,49.6,49.75,-1.45,0
6214,0103/7/30,49.8,51.2,49.8,51.2,1.45,1
6214,0103/7/31,51.4,51.5,50.5,50.9,-0.3,0
6214,0103/8/6,49.75,50.2,47,47.7,-2.05,0
6214,0103/8/7,47.7,48.15,47.15,47.35,-0.35,0
6214,0103/8/8,47.05,47.2,45.5,45.95,-1.4,0
6214,0103/8/11,46.4,47.3,46.25,46.55,0.6,1
6214,0103/8/12,47,48.3,46.8,47.45,0.9,1
6214,0103/8/13,47.6,47.8,47,47.45,0,0
6214,0103/8/14,48.5,49.2,47.9,48.2,0.75,1
6214,0103/8/15,48.2,48.2,47.3,47.5,-0.7,0
6214,0103/8/18,47.55,47.9,46.55,46.7,-0.8,0
6214,0103/8/19,46.7,47.75,46.7,47.2,0.5,1
6214,0103/8/20,47.2,47.2,46.5,46.65,-0.55,0
6214,0103/8/21,46.55,46.6,45.5,45.85,-0.8,0
6214,0103/8/22,46,46.55,45.9,46,0.15,1
6214,0103/8/25,46.3,49.2,46.1,49.2,3.2,1
6214,0103/8/26,49.1,49.1,48.5,48.55,-0.65,0
6214,0103/8/27,48.6,49.5,48.6,48.9,0.35,1
